Headline,Redaccion,Date,Image URL,Link,Comentarios
Maju Mantilla escribió tierno mensaje por primer año de su hijo,Redacción EC,19/01/2014 _ 17:21,https://elcomercio.pe/resizer/7OEcDJm0vlvuYqVxVqYRpmRpxmc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/HGYITHVIGRDE3HIVWECA27QVGY.jpg,https://elcomercio.pe/tvmas/farandula/maju-mantilla-escribio-tierno-mensaje-primer-ano-hijo-285834-noticia/,"Ex Miss Mundo celebra el primer cumpleaños de Gustavito. Este lunes regresará a la televisión con ""Al aire"""
Irreverencias de un artista,Redacción EC,19/01/2014 _ 17:20,https://elcomercio.pe/resizer/1L-S50b3jnY3pray24_2BHst3PU=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/PIBIF6AIE5AQBDTIY5S2JIOLP4.jpg,https://elcomercio.pe/luces/vida-social/irreverencias-artista-285855-noticia/,"Fuimos a la inauguración de la nueva muestra del artista plástico y diplomático de carrera, Jacques Bartra"
Messi sobre el empate del Barcelona: “Fue una lástima”,Redacción EC,19/01/2014 _ 17:15,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/messi-empate-barcelona-lastima-285858-noticia/,La ‘Pulga’ reconoció el desempeño del Levante. A pesar del 1-1 Barcelona no perdió el primer lugar en la Liga
"Gerardo Martino: ""No debimos empatar, estuvimos desafortunados""",Redacción EC,19/01/2014 _ 17:13,https://elcomercio.pe/resizer/qHk1xzqPTwBiDepbGS9L75DCpu4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/CH6YRZRXB5AYRFQSQ6BUSVSFNE.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/gerardo-martino-debimos-empatar-estuvimos-desafortunados-285838-noticia/,"El técnico del Barcelona destacó el ""el gran trabajo” del arquero del Levante, el costarricense Keilor Navas"
El 65% no acepta leyes que regulen actividad periodística,Redacción EC,19/01/2014 _ 17:12,https://elcomercio.pe/resizer/tF4_Cv-42f8M0S4_-sqmUCTfodM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/LFIRJAOQGRGCRGF6XTZXWB2W3I.jpg,https://elcomercio.pe/politica/polemica/65-acepta-leyes-regulen-actividad-periodistica-285850-noticia/,"Según la última encuesta de Ipsos, el 84% precisó que apoya la autonomía en la elección de los medios"
Caudal del río Rímac es fuerte en sector de Vía Parque Rímac,Redacción EC,19/01/2014 _ 17:05,https://elcomercio.pe/resizer/VmfCvDiDp_Jw9d5_sweMuYfRoGQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/M3PZ5ZARDRGLBBDG4NS3BZKJ3I.jpg,https://elcomercio.pe/lima/caudal-rio-rimac-fuerte-sector-via-parque-rimac-285845-noticia/,"“Ya se ha venido incrementando desde las tres últimas semanas”, dijo especialista del Senamhi"
"""Las novelas ejemplares"" de Cervantes se convierten en cómics",Redacción EC,19/01/2014 _ 17:03,https://elcomercio.pe/resizer/-7N7U6dFgYpoiJuKPYlw_x_T170=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/DQP4LHZV3VC7PETLXXKAKL63UA.jpg,https://elcomercio.pe/luces/comic/novelas-ejemplares-cervantes-convierten-comics-285842-noticia/,Editorial uruguaya se ha encargado de la adaptación que busca acercar al padre de la novela moderna a los jóvenes
Papa instó a los desplazados a no perder la esperanza,Redacción EC,19/01/2014 _ 16:59,https://elcomercio.pe/resizer/FxHic8ImGATFp8SMvj7DPy5Oajk=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/JPUAO464MREIXFDB23BJ5QH6RQ.jpg,https://elcomercio.pe/mundo/europa/papa-insto-desplazados-perder-esperanza-285835-noticia/,Francisco también pidió acabar con los 'mercaderes de carne' en alusión de los que esclavizan y maltratan a migrantes
Embajador Pareja descartó clima hostil para peruanos en Chile,Redacción EC,19/01/2014 _ 16:52,https://elcomercio.pe/resizer/Kv-_sp2dwRUcu71athm05Tp0_mQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QHQKFUKP7ZCZXO7XXYOC3T4KZA.jpg,https://elcomercio.pe/politica/internacional/embajador-pareja-descarto-clima-hostil-peruanos-chile-375817-noticia/,"El diplomático dijo que la integración peruano-chilena “no se interrumpe el 27 de enero”, cuando se conozca fallo de La Haya"
Los policías también cometen infracciones de tránsito,Redacción EC,19/01/2014 _ 16:51,https://elcomercio.pe/resizer/0mCSvi8XFIpsg5KljxkqUzaDX94=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/TC3VGQFKTVDYTJY3PC3SCWVQSY.jpg,https://elcomercio.pe/whatsapp/sucesos/policias-cometen-infracciones-transito-285841-noticia/,"Lectores nos enviaron fotos de vehículos policiales mal estacionados, algunos incluso delante de letreros que lo prohiben"
Atlético de Madrid perdió chance de ser único líder en España,Redacción EC,19/01/2014 _ 16:50,https://elcomercio.pe/resizer/g0LuCCDPySSw5GiOVLKvoIold4k=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/UOACSARPKZFVHHFX36VFMGW5GA.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/atletico-madrid-perdio-chance-unico-lider-espana-285840-noticia/,El equipo del 'Cholo' Simeone empató 1-1 de local ante Sevilla. Comparte el liderato con Barcelona con 51 unidades
Milan ganó 1-0 al Verona en debut de Seedorf como técnico,Redacción EC,19/01/2014 _ 16:40,https://elcomercio.pe/resizer/2ypIUT1QAoQjw-sjVdMy69T-bxA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/2VF4GNBRG5GJBHGPK2DI3ZARJE.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/milan-gano-1-0-verona-debut-seedorf-tecnico-285817-noticia/,Mario Balotelli anotó de penal en el conjunto ‘rossoneri’ que dirige desde hoy el ex volante holandés
Napoli empató 2-2 con Bologna y se alejó de la cima,Redacción EC,19/01/2014 _ 16:40,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/napoli-empato-2-2-bologna-alejo-cima-285825-noticia/,El Inter de Milán cayó derrotado 1-0 ante el Genoa y también quedó lejos de los primeros puestos de la Serie A
"Michelle Bachelet: ""Chile espera un fallo ajustado al derecho""",Redacción EC,19/01/2014 _ 16:25,https://elcomercio.pe/resizer/ZNmsGNqwWxILLK9TOJBqk3arsx8=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QQA7XES66VHZRP46PUDS33CQAE.jpg,https://elcomercio.pe/politica/internacional/michelle-bachelet-chile-espera-fallo-ajustado-derecho-375816-noticia/,"La presidenta electa chilena llama a esperar ""con tranquilidad"" sentencia de la Corte de La Haya sobre demanda peruana"
Angie Jibaja planea cambiarle el apellido a sus hijos,Redacción EC,19/01/2014 _ 16:23,https://elcomercio.pe/resizer/7TVQlT9f7HMd-stvkwSSQA57XKE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/2JODMV2E4FG3VNGQ4Y2HQZQGLA.jpg,https://elcomercio.pe/tvmas/farandula/angie-jibaja-planea-cambiarle-apellido-hijos-285833-noticia/,Modelo regresó al Perú  y dijo que no quiere que sus pequeños tengan relación alguna con Jean Paul Santa María
"Moyes, técnico del Manchester United: “No tiraremos la toalla”",Redacción EC,19/01/2014 _ 16:21,https://elcomercio.pe/resizer/Tj0-EGEgd1m4TKd2izPHa3RbJgw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/YCNGVNCBEZEDJASTG4V3VTUZQI.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/moyes-tecnico-manchester-united-tiraremos-toalla-285830-noticia/,Los 'red devils' perdieron 3-1 ante el Chelsea y cosecharon su séptima derrota en la Premier League
Eto’o se avergonzó en vivo por no saber hablar inglés,Redacción EC,19/01/2014 _ 16:16,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/eto-avergonzo-vivo-hablar-ingles-285832-noticia/,El delantero camerunés fue consultado por la TV inglesa sobre su primer ‘hat-trick’. Mira cómo reaccionó
El 75% de argentinos cree que la economía va por mal camino,Redacción EC,19/01/2014 _ 16:10,https://elcomercio.pe/resizer/fSg7HIpS1LGitWXPVYpwnAPc95g=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/N2D7O7VMMNFTJBNX4H75OCKPMU.jpg,https://elcomercio.pe/mundo/latinoamerica/75-argentinos-cree-economia-mal-camino-285827-noticia/,"Encuesta publicada por el diario ""Clarín"" muestra que la desaprobación de la presidenta Cristina Fernández creció a 66,5%"
"Así se preparan los protagonistas de ""Mentiras"" para su estreno",Redacción EC,19/01/2014 _ 16:07,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/luces/teatro/preparan-protagonistas-mentiras-estreno-375815-noticia/,"Paul Martin, Rossana Fernández Maldonado, Gisela Ponce de León, entre otros, serán parte de este musical"
Guerrero falló esta clara ocasión en el partido de Corinthians,Redacción EC,19/01/2014 _ 15:58,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/guerrero-fallo-clara-ocasion-partido-corinthians-285822-noticia/,"El delantero peruano no pudo marcar en el mano a mano con el arquero rival, en su debut en el torneo Paulista"
"Con Paolo Guerrero, Corinthians derrotó 2-1 a Portuguesa",Redacción EC,19/01/2014 _ 15:57,https://elcomercio.pe/resizer/_zOkcyanWLSLMxTq6JAaogbfQh4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/V7MQ3WDZRJDNTJV5UFC7NVULQE.jpg,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/paolo-guerrero-corinthians-derroto-2-1-portuguesa-285806-noticia/,El 'Timao' de Mano Menezes debutó en el Paulista con un triunfo. Romarinho y Guilherme marcaron para el vigente campeón
De Soto: políticos no deben meterse en divergencias privadas,Redacción EC,19/01/2014 _ 15:20,https://elcomercio.pe/resizer/FWEoJi7K4yk4MPQeo3wDDlD7VUI=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/NIDNQYHSZNBGPKOY6ELC2A3PKI.jpg,https://elcomercio.pe/politica/actualidad/soto-politicos-deben-meterse-divergencias-privadas-375814-noticia/,"El economista afirmó que si el Estado se mete con la prensa, en el mundo puede ser visto como un ataque a la democracia"
Las imágenes de animales más impactantes de la semana,Redacción EC,19/01/2014 _ 15:13,https://elcomercio.pe/resizer/LU9NSr2dhJ995l1YH7kHJMeCR3U=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/AY5RIX2E3VDPFDEBW6AWGQG2W4.jpg,https://elcomercio.pe/tecnologia/ciencias/imagenes-animales-impactantes-semana-282301-noticia/,"Perros, cisnes, elefantes, caballos y vicuñas fueron los protagonistas de estas instantáneas que dieron la vuelta al mundo"
Malecón de Barranco lució enorme bandera por fallo de La Haya,Redacción EC,19/01/2014 _ 15:08,https://elcomercio.pe/resizer/-uPx3qI7QBYZsNK36kNmwhemTzc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/N2QHYLHFNJHIBN4GVEQZ2O4SHE.jpg,https://elcomercio.pe/lima/malecon-barranco-lucio-enorme-bandera-fallo-haya-285810-noticia/,Asociación que impulsa iniciativa descartó tener filiación aprista. Harán lo mismo en el Morro Solar y el Cerro San Cristóbal
Audio revela que Ancelotti consideró un error la salida de Ozil,Redacción EC,19/01/2014 _ 15:07,https://elcomercio.pe/resizer/Qx1EsaD3_JNRhaBtpTP2G5ZnFYg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/RZCWUQ6BQNBO7CM45MIEKBUMNY.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/audio-revela-ancelotti-considero-error-salida-ozil-285819-noticia/,"Las declaraciones del italiano quedaron al descubierto, pese a que el Real Madrid y el entrenador lo habían negado"
La Haya: ¿Cómo afectaría a la economía chilena fallo en contra?,Redacción EC,19/01/2014 _ 15:00,https://elcomercio.pe/resizer/kl-QFxNb7HNUH1BPoAZPVYpjydo=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/7DBMM2726RBJPCFDYB3GEDVJMM.jpg,https://elcomercio.pe/mundo/latinoamerica/haya-afectaria-economia-chilena-fallo-285802-noticia/,"El diario ""La Tercera"" analizó las consecuencias que tendría para su país un fallo a favor de la postura peruana"
Barcelona empató 1-1 con Levante y podría perder el liderato,Redacción EC,19/01/2014 _ 14:48,https://elcomercio.pe/resizer/4NUKa4zLfs_2YAOy4vSJgKl7zwc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/RXZY3DJHAVBFZGWPDNQDSJ67SY.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/barcelona-empato-1-1-levante-perder-liderato-285784-noticia/,El equipo catalán suma 51 unidades. Si el Atlético de Madrid le gana más tarde al Sevilla será el único líder de la Liga
Álamo Pérez Luna y Magaly Medina tuvieron acalorada discusión,Redacción EC,19/01/2014 _ 14:39,https://elcomercio.pe/resizer/TL_Mxgc1YfVXNSB8jiBs742yB24=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ORBHFO6KLJF7XE7WPF6I2X3Q5I.jpg,https://elcomercio.pe/tvmas/farandula/alamo-perez-luna-magaly-medina-tuvieron-acalorada-discusion-285804-noticia/,"Conductora calificó al periodista de ""enfermo en negación constante"", lo que ocasionó la furia de Pérez Luna"
Tacna y Arica llaman a la paz a 8 días de decisión de La Haya,Redacción EC,19/01/2014 _ 14:38,https://elcomercio.pe/resizer/RA-q-q8elVQHEcXLxDuNHs7tdN0=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/R6E6EBZBUZGVTEB6HEVZZTQYFE.jpg,https://elcomercio.pe/peru/tacna/tacna-arica-llaman-paz-8-dias-decision-haya-285787-noticia/,Pescadores chilenos señalan que si el dictamen favorece al Perú se perjudicarán. Unos 1’400.000 chilenos ingresaron en 2013
Kukuli Morante dio a luz a un niño que llamará Kamil,Redacción EC,19/01/2014 _ 14:37,https://elcomercio.pe/resizer/PcjyVnUEFNqMM8-pWM_2zuUJkHk=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/TRDX3TWA7VGA5DCOB5CRVEA55U.jpg,https://elcomercio.pe/tvmas/farandula/kukuli-morante-dio-luz-nino-llamara-kamil-285798-noticia/,"Ex integrante de ""Al fondo hay sitio"" se convirtió en madre y lo anunció con bombos y platillos a través de Facebook"
San Isidro teme que restringir Av. Arequipa a buses genere caos,Redacción EC,19/01/2014 _ 14:26,https://elcomercio.pe/resizer/QPE4P-Ht2GUwXVM3dQofrvmAL74=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/KZA24FOPH5AYLHHKAYZSFKLQ3U.jpg,https://elcomercio.pe/lima/san-isidro-teme-restringir-av-arequipa-buses-genere-caos-285800-noticia/,La comuna mostró preocupación por el anuncio hecho por Lima. Estimó que 15 calles aledañas colapsarían con el cambio
Ciclistas se preguntan: ¿Dónde está la ciclovía?,Redacción EC,19/01/2014 _ 14:22,https://elcomercio.pe/resizer/nkoYkw8UOYg57KFA1-lWby1hf00=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/6HJJK7PTSZHVNBGQJRH3BQSXWM.jpg,https://elcomercio.pe/whatsapp/sucesos/ciclistas-preguntan-ciclovia-285815-noticia/,Un usuario de Reportube corrigió este letrero a través de una intervención urbana
Eto'o fulminó al United: mira los tres goles del camerunés,Redacción EC,19/01/2014 _ 14:20,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/eto-fulmino-united-mira-tres-goles-camerunes-285820-noticia/,Chelsea vapuleó 3-1 a los 'red devils' y se colocan en tercer puesto de la Premier por detrás del City y el líder Arsenal
"""Ride Along"": un adelanto de la comedia que lidera la taquilla",Redacción EC,19/01/2014 _ 14:20,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/luces/cine/ride-along-adelanto-comedia-lidera-taquilla-285813-noticia/,Cinta protagonizada por Kevin Hart y Ice Cube  se convirtió es la más vista en Estados Unidos y Canadá en su estreno
El 90% espera que Chile respete y cumpla fallo de La Haya,Redacción EC,19/01/2014 _ 14:02,https://elcomercio.pe/resizer/c_cj3X0HsMH6hnv7VhAYOXL_sik=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/C43KZPM7UNGGVOABTGOA7WPCKE.jpg,https://elcomercio.pe/politica/internacional/90-espera-chile-respete-cumpla-fallo-haya-375813-noticia/,La reciente encuesta nacional de El Comercio realizada por Ipsos Perú afirma que el 65% está informado del tema
Sisol atiende gratis a veraneantes de la Costa Verde,Redacción EC,19/01/2014 _ 13:54,https://elcomercio.pe/resizer/X-g3SbrdEJD1ai8ccxAiC57EEw8=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/P4VJEQ4DDJGNPPHSVU5IAJTJJU.jpg,https://elcomercio.pe/lima/sisol-atiende-gratis-veraneantes-costa-verde-285808-noticia/,Medibus brindará atención médica a bañistas los sábados y domingos desde las 9:00 a.m. hasta las 6:00 p.m.
Reportero se lanzó a los pies de Bradley Cooper,Redacción EC,19/01/2014 _ 13:50,https://elcomercio.pe/resizer/gtQSTKiZWuC4YGOEzYB-ehychSo=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/SWXSKHGCM5DY3FP4TYYE6BKEGI.jpg,https://elcomercio.pe/tvmas/farandula/reportero-lanzo-pies-bradley-cooper-285795-noticia/,Actor sufrió un momento muy incómodo en los SAG Awards a causa de una broma pesada del polémico Vitalii Sediuk
Así mira Neymar el partido Levante-Barcelona en televisión,Redacción EC,19/01/2014 _ 13:35,https://elcomercio.pe/resizer/ta5hHjWyLMgx6dc4wBT_1PU8Ot4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/FCWXAQOR5BBIVMVZ7WALZVYE2E.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/mira-neymar-partido-levante-barcelona-television-285799-noticia/,El delantero brasileño tiene un esguince en el tobillo y será baja las próximas tres o cuatro semanas
Pep Guardiola en aprietos ante niños fans del Bayern Múnich,Redacción EC,19/01/2014 _ 13:30,https://elcomercio.pe/resizer/7N10eJI11EvKGPd3zjtV56IbUWs=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/DI673JAHLFFPNPDEEQQJSWDM2Y.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/pep-guardiola-aprietos-ninos-fans-bayern-munich-285796-noticia/,El técnico respondió preguntas complicadas que le hicieron los pequeños sobre el Barcelona y sus jugadores favoritos
Una Lima de 479 años retratada por los limeños de hoy,Redacción EC,19/01/2014 _ 13:26,https://elcomercio.pe/resizer/eYdPWwyi1bV8Orwe76KdVsrbBOM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/SAIUCUCI6VCYBKUASEU7S5LRHE.jpg,https://elcomercio.pe/lima/lima-479-anos-retratada-limenos-hoy-285768-noticia/,Los usuarios compartieron a través de nuestra página de Facebook la imagen de su lugar favorito de la ciudad
José Mourinho llegó a los 100 triunfos al mando del Chelsea,Redacción EC,19/01/2014 _ 13:26,https://elcomercio.pe/resizer/ZYRjO02xlXNR7_aMJhufMzVZaZc=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/J3TMRXNWVZD4LHNIFKL3MC2LDU.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/jose-mourinho-llego-100-triunfos-mando-chelsea-285789-noticia/,El técnico portugués tiene un 70.4% de efectividad al mando del cuadro de Stamford Bridge
"Lee el poema de Alan García ""Morro del sol, enero trece""",Redacción EC,19/01/2014 _ 13:10,https://elcomercio.pe/resizer/VUpK7lpH4Q1sLCp7hdFD8IYe0t0=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/S6UYPJH3CJBCPGLZD76PVKHDNM.jpg,https://elcomercio.pe/politica/actualidad/lee-poema-alan-garcia-morro-sol-enero-trece-375812-noticia/,"El Dominical publicó hoy en exclusiva el poema del ex presidente en alusión al 13 de enero, fecha de la batalla de San Juan"
Oxapampa: carretera quedó libre de huaicos luego de 15 días,Redacción EC,19/01/2014 _ 13:06,https://elcomercio.pe/resizer/PeIIGm--lqbVI9WFMKPxgC9jYao=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ACQ2VLAT5VCZPMXKPDW2GHWH3Q.jpg,https://elcomercio.pe/peru/pasco/oxapampa-carretera-quedo-libre-huaicos-luego-15-dias-285778-noticia/,Los problemas en el tránsito hacia la selva central comenzaron en la primera semana de enero
Chelsea sigue al acecho del Arsenal tras derrotar al United,Redacción EC,19/01/2014 _ 13:05,https://elcomercio.pe/resizer/kDDAmYy-5hZZKZ5uqDk8TSD6Qqo=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/B7DTXA6HPFEURDMNUIB5Q3K5PY.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/chelsea-sigue-acecho-arsenal-derrotar-united-285793-noticia/,Samuel Eto’o marcó un 'hat trick' para el 3-1. El equipo 'blue' sumó 49 puntos y está a dos del líder de la Premier League
Chelsea venció 3-1 a Manchester United con ‘hat-trick’ de Eto'o,Redacción EC,19/01/2014 _ 12:53,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/chelsea-vencio-3-1-manchester-united-hat-trick-eto-285746-noticia/,"Con fantástica actuación del camerunés, el equipo de Mourinho no le pierde pisada al líder Arsenal en la Premier"
Viceministro de Educación criticó a docentes que llegaron tarde,Redacción EC,19/01/2014 _ 12:51,https://elcomercio.pe/resizer/5cS3oUkFg-8Wh4Id9j7E78z-MOM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/CK5E5OZYSFDLBGPOOTN63DODZY.jpg,https://elcomercio.pe/peru/piura/viceministro-educacion-critico-docentes-llegaron-tarde-285782-noticia/,En Piura cerca de 100 maestros no pudieron rendir prueba para el contrato docente 2014
Video: Las rubias del MotoGP 2013,No hay,19/01/2014 _ 12:50,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/ruedas-tuercas/paddock-girls/video-rubias-motogp-2013-noticia-1703507,Disfrute del video oficial con lo mejor de las Paddock Girls de la temporada que se fue.
Video: Las rubias del MotoGP 2013,Redacción EC,19/01/2014 _ 12:50,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/ruedas-tuercas/paddock-girls/video-rubias-motogp-2013-285348-noticia/,Disfrute del video oficial con lo mejor de las Paddock Girls de la temporada que se fue.
¿Después de La Haya qué?,Redacción EC,19/01/2014 _ 12:46,https://elcomercio.pe/resizer/VV_VLEkBXmU2Zmg7fNFWTtv9wsU=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/MXGG7SG3RFG4JDSCP4O6H6PLGU.jpg,https://elcomercio.pe/politica/gobierno/despues-haya-285780-noticia/,"Compartimos la columna que la editora de la sección Política, Diana Seminario, escribió hoy en nuestra edición impresa"
Las más bellas de la alfombra roja en los SAG Awards,Redacción EC,19/01/2014 _ 12:39,https://elcomercio.pe/resizer/5oM_sFxaGxdJKdxKmghnHA7-4Po=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/KWOWUNDQAFFMNH2BLLTPIHBRXY.jpg,https://elcomercio.pe/luces/moda/bellas-alfombra-roja-sag-awards-375811-noticia/,"Jennifer Lawrence, Kaley Cuoco y Sandra Bullock fueron algunas de las celebridades que se lucieron en la importante gala"
